"HCP_ID","gender","Age"
32248,"MALE",79
32249,"MALE",118
32250,"MALE",109
6740,"MALE",30
32251,"MALE",79
4222,"MALE",111
32252,"MALE",35
7944,"MALE",28
32253,"MALE",40
32254,"MALE",118
10453,"MALE",59
13835,"MALE",61
15551,"MALE",28
32255,"MALE",33
6082,"MALE",97
32256,"MALE",88
32257,"MALE",100
32258,"FEMALE",95
32259,"MALE",33
4929,"MALE",69
12345,"FEMALE",113
12346,"FEMALE",108
32260,"MALE",107
32261,"MALE",30
12347,"MALE",111
45798,"MALE",109
7718,"MALE",117
32262,"MALE",110
13836,"MALE",88
32263,"MALE",110
9197,"MALE",108
32264,"MALE",29
2224,"MALE",120
32265,"MALE",118
32266,"MALE",69
981,"FEMALE",58
32267,"MALE",109
12348,"MALE",68
32268,"MALE",119
32269,"MALE",28
32270,"MALE",119
32271,"MALE",33
32272,"MALE",70
32273,"MALE",118
13837,"MALE",30
32274,"MALE",35
32275,"MALE",120
32276,"MALE",31
9011,"MALE",118
44709,"MALE",70
7764,"FEMALE",89
32277,"FEMALE",56
32278,"FEMALE",51
32279,"FEMALE",39
1805,"FEMALE",108
32280,"FEMALE",120
32281,"MALE",120
831,"MALE",96
32282,"FEMALE",23
32283,"MALE",30
32284,"FEMALE",31
44710,"MALE",121
32285,"MALE",108
32286,"FEMALE",87
32287,"MALE",70
32288,"MALE",118
44711,"MALE",110
46344,"MALE",100
4098,"MALE",118
32289,"FEMALE",108
8450,"MALE",79
12349,"FEMALE",119
32290,"FEMALE",58
32291,"FEMALE",110
32292,"MALE",40
32293,"MALE",110
15552,"MALE",71
32294,"MALE",88
12350,"MALE",110
32295,"MALE",110
32296,"FEMALE",31
15553,"MALE",69
45799,"MALE",99
32297,"MALE",32
32298,"MALE",100
32299,"MALE",30
10454,"MALE",70
32300,"FEMALE",89
32301,"FEMALE",88
32302,"MALE",70
7054,"MALE",90
32303,"MALE",90
32304,"MALE",59
32305,"MALE",110
32306,"FEMALE",59
32307,"MALE",30
2700,"MALE",119
13838,"MALE",108
44712,"MALE",109
32308,"MALE",119
32309,"MALE",37
3892,"MALE",81
32310,"FEMALE",29
32311,"FEMALE",117
32312,"FEMALE",89
2113,"MALE",27
3572,"MALE",120
32313,"FEMALE",118
985,"MALE",70
32314,"MALE",81
15554,"MALE",39
32315,"MALE",60
15555,"MALE",69
32316,"MALE",79
2640,"FEMALE",25
3526,"MALE",69
32317,"MALE",30
32318,"MALE",33
2838,"MALE",78
1922,"FEMALE",108
32319,"MALE",69
5458,"MALE",118
32320,"FEMALE",73
32321,"MALE",31
32322,"FEMALE",118
32323,"MALE",77
32324,"MALE",34
32325,"MALE",108
32326,"MALE",89
8137,"MALE",107
32327,"FEMALE",97
4888,"FEMALE",78
32328,"MALE",27
46345,"MALE",107
12351,"FEMALE",23
32329,"FEMALE",121
32330,"FEMALE",117
32331,"FEMALE",27
32332,"MALE",27
32333,"FEMALE",64
6194,"FEMALE",85
32334,"MALE",97
32335,"MALE",29
4690,"FEMALE",77
32336,"FEMALE",27
32337,"FEMALE",69
32338,"MALE",97
12352,"FEMALE",37
32339,"FEMALE",77
32340,"MALE",27
32341,"FEMALE",45
32342,"MALE",25
32343,"FEMALE",27
7865,"MALE",67
1412,"FEMALE",27
4608,"MALE",27
32344,"FEMALE",97
13839,"MALE",107
1231,"MALE",81
32345,"MALE",77
44713,"MALE",119
32346,"MALE",107
32347,"FEMALE",116
32348,"MALE",87
32349,"MALE",48
2325,"MALE",26
32350,"MALE",68
32351,"FEMALE",79
12353,"FEMALE",90
32352,"MALE",120
32353,"FEMALE",119
6047,"MALE",99
44714,"MALE",99
32354,"MALE",79
32355,"MALE",29
12354,"MALE",120
32356,"MALE",33
9207,"MALE",40
32357,"MALE",118
32358,"MALE",48
6534,"FEMALE",68
1616,"FEMALE",29
32359,"MALE",78
32360,"MALE",78
15556,"MALE",110
32361,"MALE",98
32362,"MALE",88
32363,"MALE",101
46346,"MALE",68
32364,"FEMALE",107
10455,"MALE",109
32365,"MALE",119
32366,"MALE",89
32367,"MALE",97
32368,"FEMALE",118
32369,"MALE",118
8248,"MALE",90
10456,"FEMALE",119
32370,"MALE",89
10457,"MALE",120
32371,"MALE",49
2808,"MALE",90
32372,"MALE",79
32373,"MALE",100
32374,"MALE",119
32375,"MALE",109
4382,"MALE",29
32376,"MALE",108
32377,"MALE",110
10458,"MALE",108
6370,"MALE",120
32378,"FEMALE",99
32379,"FEMALE",39
32380,"MALE",120
44715,"MALE",110
32381,"MALE",69
32382,"MALE",89
32383,"MALE",110
32384,"FEMALE",118
32385,"MALE",29
32386,"MALE",120
10459,"MALE",34
44716,"MALE",108
32387,"FEMALE",118
4337,"MALE",31
32388,"FEMALE",91
45800,"FEMALE",119
32389,"MALE",40
4524,"FEMALE",109
10460,"MALE",119
32390,"MALE",110
32391,"MALE",118
32392,"FEMALE",59
32393,"FEMALE",89
32394,"MALE",118
32395,"MALE",108
32396,"FEMALE",119
6519,"MALE",91
14407,"FEMALE",109
32397,"MALE",89
32398,"MALE",27
32399,"MALE",119
8907,"MALE",120
32400,"MALE",119
46347,"MALE",119
2194,"MALE",34
32401,"MALE",78
5875,"MALE",109
32402,"MALE",121
32403,"MALE",89
32404,"MALE",68
32405,"MALE",88
32406,"MALE",109
32407,"FEMALE",30
32408,"MALE",32
46348,"MALE",118
4468,"MALE",90
32409,"FEMALE",120
32410,"MALE",33
8572,"MALE",118
32411,"FEMALE",118
4075,"MALE",89
7663,"MALE",118
32412,"MALE",28
44717,"MALE",59
10461,"MALE",120
2918,"MALE",119
32413,"MALE",118
32414,"FEMALE",118
32415,"MALE",38
32416,"MALE",98
32417,"FEMALE",88
32418,"FEMALE",89
32419,"MALE",48
9167,"MALE",119
32420,"MALE",41
32421,"MALE",89
10462,"MALE",39
10463,"MALE",31
7955,"MALE",110
32422,"FEMALE",36
32423,"MALE",110
32424,"MALE",29
32425,"MALE",60
32426,"MALE",120
32427,"MALE",118
32428,"MALE",79
7347,"FEMALE",27
32429,"MALE",119
6511,"MALE",98
32430,"MALE",89
14408,"MALE",80
13172,"MALE",38
32431,"MALE",118
32432,"MALE",34
32433,"MALE",70
32434,"MALE",110
350,"MALE",108
32435,"FEMALE",118
12355,"MALE",108
32436,"FEMALE",31
32437,"MALE",32
32438,"MALE",90
14409,"FEMALE",88
10464,"MALE",108
32439,"MALE",108
32440,"FEMALE",27
32441,"MALE",110
6444,"FEMALE",50
32442,"MALE",30
5485,"MALE",120
32443,"MALE",98
32444,"FEMALE",25
10465,"MALE",118
13840,"MALE",118
32445,"FEMALE",97
32446,"MALE",119
32447,"MALE",99
32448,"MALE",108
5042,"MALE",120
45801,"MALE",120
32449,"MALE",89
32450,"MALE",87
8565,"MALE",69
32451,"MALE",108
32452,"FEMALE",70
32453,"MALE",118
32454,"MALE",29
2949,"MALE",49
10466,"MALE",79
44718,"FEMALE",118
32455,"FEMALE",32
2800,"MALE",29
32456,"MALE",34
32457,"MALE",118
10467,"MALE",98
1661,"FEMALE",108
3037,"MALE",109
32458,"MALE",98
12356,"MALE",48
32459,"MALE",88
32460,"MALE",89
32461,"MALE",110
32462,"MALE",49
3934,"MALE",109
32463,"FEMALE",47
4574,"MALE",119
10468,"MALE",119
32464,"MALE",31
32465,"FEMALE",29
32466,"FEMALE",39
15557,"MALE",101
32467,"MALE",118
4410,"MALE",32
32468,"MALE",108
32469,"FEMALE",29
32470,"MALE",78
44719,"MALE",50
32471,"MALE",118
32472,"MALE",118
32473,"MALE",69
510,"MALE",90
10469,"FEMALE",109
15558,"MALE",120
3505,"MALE",29
10470,"MALE",109
12357,"MALE",109
32474,"MALE",109
32475,"MALE",119
32476,"MALE",110
32477,"MALE",111
32478,"MALE",68
32479,"MALE",110
10471,"MALE",98
32480,"MALE",119
32481,"FEMALE",104
198,"MALE",109
32482,"MALE",109
32483,"MALE",110
8682,"MALE",120
32484,"MALE",50
32485,"MALE",100
32486,"MALE",69
8853,"MALE",120
1903,"MALE",120
32487,"FEMALE",78
32488,"MALE",69
13841,"MALE",120
15559,"MALE",89
32489,"FEMALE",105
32490,"FEMALE",110
32491,"MALE",70
32492,"FEMALE",59
32493,"MALE",78
13389,"MALE",89
4802,"FEMALE",119
32494,NA,110
32495,"FEMALE",79
8671,"MALE",34
32496,"MALE",69
45802,"MALE",89
6140,"MALE",68
32497,"FEMALE",110
14410,"FEMALE",39
32498,"MALE",29
5442,"FEMALE",28
32499,"MALE",120
7166,"MALE",99
10472,"MALE",32
15560,"MALE",50
10473,"MALE",119
32500,"MALE",108
32501,"MALE",33
15561,"MALE",59
32502,"MALE",29
10474,"MALE",28
10475,"MALE",79
46349,"MALE",108
5599,"FEMALE",110
32503,"FEMALE",28
3846,"MALE",109
32504,"MALE",119
32505,"MALE",121
14411,"MALE",80
7960,"MALE",68
6271,"MALE",77
10476,"MALE",88
44720,"FEMALE",70
32506,"MALE",34
32507,"FEMALE",120
32508,"MALE",29
32509,"MALE",88
32510,"MALE",78
8114,"MALE",119
32511,"MALE",50
32512,"MALE",69
3310,"MALE",119
2736,"MALE",33
32513,"MALE",110
32514,"FEMALE",117
32515,"MALE",108
8335,"MALE",99
3884,"MALE",99
32516,"MALE",27
32517,"MALE",119
32518,"MALE",90
2957,"MALE",69
46350,"MALE",60
32519,"MALE",118
32520,"MALE",77
1326,"MALE",119
45803,"MALE",87
8544,"MALE",51
10477,"MALE",119
32521,"FEMALE",118
32522,"MALE",110
10478,"MALE",78
32523,"MALE",120
13842,"FEMALE",88
32524,"FEMALE",41
32525,"MALE",27
32526,"MALE",70
32527,"MALE",68
32528,"MALE",119
44721,"MALE",100
32529,"FEMALE",119
5301,"MALE",119
32530,"MALE",87
10479,"MALE",110
9143,"MALE",30
32531,"MALE",58
15562,"MALE",99
32532,"MALE",109
12358,"MALE",88
32533,"MALE",118
32534,"MALE",117
32535,"MALE",38
32536,"FEMALE",118
32537,"MALE",35
12359,"FEMALE",98
45804,"FEMALE",40
32538,"MALE",118
32539,"MALE",77
5369,"FEMALE",34
32540,"MALE",88
6183,"MALE",32
4514,"MALE",50
32541,"MALE",33
44722,"FEMALE",95
32542,"MALE",33
5773,"MALE",87
44723,"MALE",120
32543,"MALE",106
12360,"FEMALE",108
12361,"MALE",27
32544,"MALE",68
32545,"MALE",109
32546,"MALE",119
15563,"MALE",120
32547,"MALE",58
32548,"MALE",99
8634,"MALE",68
32549,"FEMALE",41
32550,"MALE",29
32551,"MALE",59
32552,"MALE",35
6424,"MALE",108
32553,"MALE",98
32554,"MALE",100
32555,"MALE",108
44724,"MALE",80
32556,"MALE",80
16480,"FEMALE",90
32557,"MALE",121
32558,"MALE",119
32559,"FEMALE",58
32560,"MALE",59
3630,"MALE",27
32561,"MALE",119
32562,"MALE",119
12362,"MALE",37
32563,"MALE",78
2584,"MALE",30
12363,"FEMALE",58
32564,"FEMALE",119
32565,"MALE",89
3338,"FEMALE",99
32566,"MALE",98
32567,"MALE",69
12364,"FEMALE",98
32568,"MALE",40
4545,"FEMALE",29
45805,"MALE",87
1840,"FEMALE",89
32569,"MALE",70
14412,"MALE",118
32570,"FEMALE",69
6112,"MALE",119
32571,"MALE",119
32572,"MALE",27
13843,"FEMALE",28
1260,"MALE",108
4675,"MALE",69
32573,"MALE",58
15564,"MALE",118
32574,"MALE",110
32575,"FEMALE",118
32576,"FEMALE",68
9028,"FEMALE",46
2737,"MALE",110
3133,"MALE",31
32577,"FEMALE",117
7708,"MALE",120
32578,"FEMALE",68
32579,"FEMALE",47
32580,"MALE",99
16481,"MALE",110
32581,"MALE",120
32582,"MALE",68
32583,"MALE",99
13390,"MALE",121
1683,"FEMALE",108
241,"MALE",35
32584,"FEMALE",29
32585,"MALE",120
5365,"FEMALE",89
32586,"FEMALE",33
32587,"MALE",120
32588,"FEMALE",118
32589,"FEMALE",117
5886,"MALE",32
46351,"MALE",90
15565,"MALE",79
32590,"MALE",69
32591,"FEMALE",119
32592,"MALE",110
10480,"MALE",119
32593,"FEMALE",99
2748,"MALE",111
32594,"MALE",100
15566,"MALE",109
32595,"MALE",23
32596,"MALE",27
32597,"MALE",60
32598,"MALE",23
32599,"MALE",100
32600,"MALE",22
44725,"MALE",80
32601,"MALE",109
44726,"MALE",50
32602,"MALE",27
32603,"FEMALE",23
32604,"FEMALE",37
32605,"FEMALE",22
5565,"MALE",121
32606,"MALE",23
15567,"MALE",27
32607,"FEMALE",57
6202,"FEMALE",27
1414,"FEMALE",22
5560,"FEMALE",87
32608,"MALE",100
32609,"MALE",68
43820,"MALE",40
32610,"FEMALE",99
32611,"FEMALE",97
10481,"MALE",39
32612,"FEMALE",57
32613,"MALE",97
5472,"FEMALE",38
8001,"FEMALE",88
7918,"FEMALE",23
7479,"MALE",27
3089,"FEMALE",29
115,"MALE",22
32614,"FEMALE",47
32615,"FEMALE",99
628,"MALE",86
3418,"FEMALE",22
13844,"FEMALE",75
32616,"FEMALE",52
32617,"FEMALE",74
32618,"MALE",105
44727,"FEMALE",101
32619,"FEMALE",110
32620,"FEMALE",47
44728,"MALE",29
32621,"MALE",30
32622,"MALE",120
32623,"MALE",99
32624,"MALE",68
10482,"FEMALE",79
32625,"FEMALE",110
32626,"MALE",119
44729,"MALE",61
32627,"MALE",120
32628,"MALE",30
45806,"MALE",97
32629,"MALE",27
32630,"MALE",69
44730,"MALE",100
4688,"MALE",37
12365,"MALE",27
1564,"MALE",79
32631,"FEMALE",48
2970,"MALE",110
6327,"FEMALE",119
15568,"MALE",99
32632,"MALE",31
12366,"MALE",109
32633,"MALE",78
32634,"MALE",119
32635,"FEMALE",112
32636,"FEMALE",98
32637,"MALE",33
32638,"MALE",69
32639,"MALE",119
32640,"MALE",29
32641,"MALE",90
3017,"FEMALE",110
44731,"MALE",109
10483,"MALE",88
32642,"MALE",119
32643,"FEMALE",118
32644,"FEMALE",88
32645,"MALE",109
14413,"MALE",120
13845,"MALE",81
7970,"MALE",120
32646,"MALE",70
32647,"FEMALE",107
8328,"FEMALE",68
32648,"MALE",27
32649,"FEMALE",119
10484,"MALE",99
32650,"MALE",98
32651,"MALE",30
32652,"MALE",97
32653,"MALE",32
32654,"MALE",118
32655,"MALE",59
10485,"MALE",109
4817,"MALE",120
32656,"FEMALE",68
32657,"FEMALE",88
32658,"MALE",108
32659,"MALE",110
46352,"FEMALE",118
7765,"MALE",119
32660,"MALE",107
32661,"FEMALE",120
12367,"MALE",88
32662,"MALE",40
32663,"MALE",29
32664,"MALE",108
32665,"MALE",109
2898,"MALE",49
8441,"MALE",33
13846,"MALE",59
32666,"MALE",27
32667,"MALE",120
10486,"MALE",30
32668,"FEMALE",30
32669,"MALE",31
8869,"MALE",118
10487,"MALE",30
32670,"MALE",109
7911,"FEMALE",88
32671,"MALE",119
32672,"FEMALE",88
2231,"MALE",59
32673,"MALE",60
32674,"MALE",118
12368,"MALE",110
32675,"FEMALE",30
32676,"MALE",80
15569,"FEMALE",109
32677,"FEMALE",78
10488,"MALE",121
4267,"MALE",80
10489,"MALE",32
9181,"MALE",70
10490,"MALE",29
45807,"MALE",109
32678,"FEMALE",28
44732,"MALE",108
32679,"FEMALE",59
32680,"MALE",33
3258,"FEMALE",119
32681,"MALE",36
10491,"MALE",32
32682,"FEMALE",68
44733,"MALE",89
5487,"MALE",90
10492,"MALE",108
13391,"MALE",58
32683,"FEMALE",118
32684,"MALE",34
10493,"MALE",69
32685,"MALE",60
32686,"MALE",29
45808,"MALE",89
32687,"MALE",121
32688,"MALE",108
9191,"MALE",118
4743,"MALE",68
32689,"MALE",108
32690,"MALE",81
32691,"MALE",109
32692,"FEMALE",88
45809,"MALE",119
32693,"MALE",121
32694,"MALE",120
620,"MALE",89
15570,"FEMALE",118
32695,"MALE",120
32696,"MALE",29
32697,"MALE",30
7770,"FEMALE",118
32698,"MALE",119
32699,"MALE",32
32700,"MALE",27
32701,"MALE",119
32702,"MALE",31
32703,"MALE",60
32704,"MALE",79
32705,"FEMALE",88
32706,"MALE",34
32707,"MALE",119
13847,"MALE",120
10494,"MALE",90
32708,"FEMALE",88
32709,"FEMALE",116
32710,"MALE",119
32711,"MALE",108
32712,"FEMALE",98
32713,"MALE",27
15571,"MALE",39
32714,"MALE",48
4986,"FEMALE",89
32715,"MALE",108
32716,"FEMALE",87
32717,"FEMALE",58
32718,"FEMALE",60
32719,"MALE",28
32720,"FEMALE",109
32721,"MALE",31
777,"MALE",110
32722,"MALE",90
15572,"MALE",108
32723,"FEMALE",31
32724,"MALE",120
32725,"MALE",69
10495,"FEMALE",112
111,"FEMALE",33
45810,"MALE",77
32726,"MALE",32
32727,"MALE",110
6907,"MALE",78
4467,"MALE",31
32728,"FEMALE",32
10496,"MALE",99
32729,"MALE",89
32730,"MALE",33
10497,"MALE",110
32731,"FEMALE",67
32732,"MALE",119
32733,"MALE",99
15573,"MALE",120
32734,"MALE",109
5892,"MALE",118
32735,"MALE",34
32736,"MALE",33
32737,"MALE",108
32738,"FEMALE",120
32739,"MALE",108
15574,"MALE",119
32740,"MALE",120
8663,"FEMALE",79
32741,"MALE",120
32742,"MALE",119
32743,"FEMALE",98
13848,"MALE",50
32744,"MALE",79
781,"MALE",121
1617,"MALE",119
15575,"MALE",32
32745,"MALE",70
32746,"FEMALE",119
10498,"MALE",30
4048,"MALE",98
45811,"MALE",90
32747,"MALE",64
32748,"MALE",117
15576,"MALE",110
4946,"FEMALE",28
3039,"MALE",32
7366,"MALE",110
5775,"MALE",79
32749,"FEMALE",80
6334,"FEMALE",38
32750,"FEMALE",98
3679,"MALE",30
15577,"MALE",119
7732,"MALE",119
32751,"FEMALE",108
32752,"MALE",98
32753,"MALE",110
2683,"FEMALE",38
13849,"MALE",109
8816,"MALE",31
9289,"MALE",108
32754,"FEMALE",88
32755,"MALE",70
12369,"MALE",119
15578,"MALE",109
5021,"MALE",80
764,"FEMALE",119
32756,"MALE",98
8007,"FEMALE",118
12370,"MALE",121
32757,"MALE",119
32758,"MALE",120
32759,"FEMALE",118
32760,"MALE",108
32761,"FEMALE",118
44734,"MALE",40
32762,"MALE",109
32763,"MALE",49
45812,"MALE",120
32764,"FEMALE",58
32765,"MALE",80
6458,"MALE",59
6814,"MALE",69
32766,"MALE",100
32767,"FEMALE",58
32768,"FEMALE",28
32769,"MALE",119
32770,"FEMALE",34
44735,"MALE",120
32771,"MALE",119
7119,"FEMALE",118
10499,"MALE",60
32772,"MALE",97
32773,"MALE",60
15579,"MALE",100
32774,"MALE",31
32775,"FEMALE",45
32776,"MALE",118
12371,"FEMALE",108
32777,"FEMALE",100
32778,"MALE",60
9223,"MALE",27
32779,"MALE",110
10500,"MALE",88
15580,"FEMALE",110
32780,"MALE",88
32781,"FEMALE",49
32782,"MALE",109
32783,"MALE",111
32784,"MALE",110
14414,"MALE",35
15581,"MALE",70
4913,"MALE",100
32785,"MALE",39
32786,"MALE",119
1879,"MALE",48
13850,"MALE",109
8802,"FEMALE",48
7029,"FEMALE",119
32788,"FEMALE",58
32789,"MALE",29
12372,"MALE",110
32790,"MALE",33
32791,"MALE",69
10501,"MALE",49
32792,"MALE",58
1980,"MALE",88
32793,"MALE",29
44736,"MALE",109
32794,"MALE",78
32795,"FEMALE",34
13851,"MALE",69
32796,"MALE",119
8643,"MALE",118
32797,"MALE",120
8506,"FEMALE",30
12373,"MALE",69
32798,"MALE",29
15582,"FEMALE",77
32799,"FEMALE",110
32800,"MALE",90
958,"MALE",110
32801,"FEMALE",80
4708,"MALE",119
15583,"FEMALE",89
32802,"MALE",89
6287,"MALE",79
7781,"FEMALE",108
13852,"FEMALE",119
32803,"MALE",38
32804,"MALE",90
32805,"MALE",118
10502,"MALE",120
32806,"MALE",117
32807,"MALE",25
15584,"MALE",87
32808,"FEMALE",58
5697,"MALE",69
44737,"FEMALE",70
32809,"FEMALE",33
12374,"FEMALE",27
12375,"MALE",119
44738,"FEMALE",120
32810,"MALE",110
32811,"MALE",29
2122,"MALE",97
32812,"MALE",69
32813,"MALE",31
32814,"MALE",120
32815,"MALE",119
32816,"MALE",109
3356,"MALE",99
5646,"MALE",89
32817,"FEMALE",118
2924,"MALE",77
32818,"FEMALE",98
7162,"MALE",119
32819,"MALE",120
14415,"MALE",110
1482,"MALE",109
32820,"MALE",120
32821,"MALE",119
32822,"FEMALE",50
44739,"FEMALE",50
14416,"FEMALE",118
32823,"MALE",119
32824,"FEMALE",109
13853,"MALE",29
32825,"FEMALE",27
32826,"MALE",59
32827,"MALE",39
32828,"MALE",80
32829,"MALE",58
32830,"MALE",30
32831,"FEMALE",119
5212,"MALE",70
4067,"MALE",119
32832,"MALE",119
32833,"MALE",89
16482,"MALE",119
32834,"MALE",29
32835,"MALE",119
44740,"MALE",38
9286,"FEMALE",31
32836,"MALE",119
10503,"MALE",108
32837,"MALE",80
4882,"FEMALE",38
32838,"MALE",109
6906,"MALE",119
32839,"MALE",119
12376,"FEMALE",119
3501,"MALE",90
32840,"FEMALE",109
8432,"MALE",31
32841,"MALE",109
12377,"MALE",118
14417,"MALE",120
2753,"FEMALE",29
32842,"MALE",89
12378,"MALE",119
3190,"MALE",121
10504,"FEMALE",118
32843,"MALE",58
1822,"MALE",117
110,"MALE",119
32844,"MALE",79
8178,"MALE",120
32845,"MALE",68
32846,"FEMALE",50
32847,"MALE",30
32848,"MALE",119
44741,"MALE",120
15585,"MALE",117
12379,"FEMALE",118
15586,"FEMALE",38
32849,"MALE",69
32850,"MALE",79
32851,"FEMALE",89
5754,"MALE",40
44742,"MALE",108
32852,"MALE",49
32853,"MALE",110
32854,"MALE",119
2316,"MALE",109
32855,"MALE",40
14418,"MALE",120
32856,"MALE",49
32857,"FEMALE",31
8509,"MALE",109
32858,"FEMALE",118
32859,"MALE",78
32860,"MALE",22
32861,"FEMALE",118
32862,"MALE",60
6079,"MALE",108
3931,"MALE",108
12380,"FEMALE",29
8050,"MALE",118
32863,"MALE",30
6974,"MALE",117
16483,"MALE",47
32864,"FEMALE",118
32865,"FEMALE",68
6737,"FEMALE",96
32866,"FEMALE",116
32867,"MALE",117
8276,"FEMALE",37
15587,"MALE",108
32868,"FEMALE",97
43821,"MALE",37
32869,"MALE",121
2457,"MALE",118
15588,"MALE",57
32870,"FEMALE",78
32871,"MALE",33
1945,"FEMALE",87
32872,"MALE",88
32873,"MALE",27
32874,"MALE",33
32875,"MALE",74
32876,"FEMALE",85
1665,"FEMALE",28
32877,"FEMALE",77
32878,"FEMALE",70
32879,"FEMALE",23
32880,"MALE",87
32881,"MALE",117
32882,"MALE",47
3105,"FEMALE",117
32883,"FEMALE",118
32884,"FEMALE",78
32885,"FEMALE",97
4284,"MALE",88
32886,"MALE",23
32887,"MALE",107
32888,"FEMALE",109
4457,"FEMALE",22
32889,"MALE",22
32890,"MALE",107
2201,"MALE",117
32891,"MALE",117
32892,"FEMALE",27
6848,"FEMALE",57
32893,"FEMALE",75
32894,"FEMALE",27
7843,"MALE",22
32895,"FEMALE",59
32896,"FEMALE",23
32897,"MALE",117
8746,"FEMALE",27
6844,"FEMALE",33
32898,"FEMALE",65
12381,"FEMALE",46
32899,"MALE",27
6091,"FEMALE",77
14419,"MALE",87
32900,"FEMALE",117
32901,"FEMALE",107
15589,"MALE",77
10505,"FEMALE",108
6758,"FEMALE",87
32902,"FEMALE",23
2814,"MALE",58
44743,"MALE",70
32903,"MALE",117
32904,"FEMALE",77
32905,"FEMALE",108
32906,"MALE",120
44744,"FEMALE",62
32907,"FEMALE",87
12382,"FEMALE",65
32908,"FEMALE",37
7943,"FEMALE",39
1171,"FEMALE",110
32909,"FEMALE",57
32910,"MALE",36
32911,"MALE",69
45813,"FEMALE",35
32912,"MALE",108
32913,"MALE",69
32914,"FEMALE",27
32915,"MALE",118
32916,"MALE",88
32917,"MALE",27
32918,"FEMALE",117
32919,"FEMALE",103
32920,"MALE",33
1106,"FEMALE",117
32921,"FEMALE",34
5821,"MALE",81
2182,"FEMALE",109
12383,"FEMALE",58
10506,"MALE",49
32922,"MALE",89
687,"FEMALE",99
12384,"MALE",30
32923,"MALE",27
32924,"MALE",109
32925,"MALE",67
32926,"FEMALE",90
15590,"FEMALE",69
32927,"MALE",34
32928,"MALE",30
32929,"MALE",30
5151,"MALE",117
9322,"MALE",60
12385,"FEMALE",72
32930,"MALE",109
7784,"MALE",71
32931,"FEMALE",99
3064,"MALE",35
32932,"MALE",39
32933,"MALE",119
32934,"MALE",109
6067,"FEMALE",50
32935,"MALE",119
32936,"MALE",32
32937,"MALE",110
32938,"MALE",89
32939,"MALE",118
32940,"FEMALE",68
32941,"MALE",61
2230,"MALE",98
32942,"MALE",89
32943,"MALE",110
32944,"MALE",25
32945,"FEMALE",108
32946,"MALE",110
3591,"MALE",118
5556,"FEMALE",54
32947,"FEMALE",119
32948,"MALE",49
7030,"MALE",119
32949,"FEMALE",33
13173,"MALE",110
32950,"FEMALE",28
32951,"MALE",79
10507,"MALE",108
32952,"FEMALE",88
32953,"FEMALE",109
32954,"FEMALE",118
15591,"MALE",119
32955,"MALE",100
32956,"FEMALE",111
10508,"MALE",119
32957,"MALE",59
6921,"MALE",119
32958,"MALE",49
12386,"FEMALE",118
15592,"MALE",108
32959,"MALE",109
32960,"MALE",121
32961,"FEMALE",98
32962,"MALE",25
32963,"FEMALE",38
32964,"MALE",99
32965,"FEMALE",27
13854,"MALE",118
1373,"MALE",119
32966,"MALE",48
32967,"MALE",119
32968,"MALE",110
3746,"MALE",120
1764,"MALE",89
32969,"MALE",70
5199,"MALE",81
32970,"MALE",35
32971,"MALE",60
32972,"MALE",27
44745,"MALE",49
32973,"MALE",118
16484,"MALE",99
9323,"MALE",48
32974,"MALE",109
32975,"MALE",79
4506,"MALE",89
13855,"MALE",28
32976,"MALE",28
10509,"FEMALE",118
32977,"FEMALE",99
5324,"MALE",70
32978,"MALE",58
5036,"MALE",108
10510,"FEMALE",69
32979,"FEMALE",28
32980,"MALE",100
32981,"MALE",110
10511,"MALE",70
32982,"FEMALE",30
32983,"MALE",109
8974,"MALE",108
13392,"MALE",108
32984,"MALE",98
32985,"MALE",119
32986,"MALE",67
32987,"MALE",98
32988,"MALE",98
3256,"FEMALE",58
32989,"MALE",120
32990,"MALE",28
5099,"MALE",119
32991,"MALE",78
8329,"MALE",52
15593,"MALE",99
32992,"MALE",30
32993,"MALE",90
32994,"MALE",35
32995,"MALE",68
45814,"MALE",98
10512,"MALE",109
32996,"MALE",108
15594,"MALE",59
13856,"MALE",119
10513,"MALE",40
32997,"MALE",59
32998,"MALE",119
32999,"MALE",89
33000,"FEMALE",68
33001,"FEMALE",108
33002,"MALE",69
46353,"MALE",108
10514,"MALE",121
33003,"MALE",89
33004,"MALE",58
7935,"MALE",121
5723,"MALE",109
33005,"MALE",120
33006,"FEMALE",27
33007,"MALE",33
33008,"MALE",110
33009,"MALE",108
33010,"FEMALE",33
33011,"MALE",120
13393,"MALE",79
33012,"MALE",109
1087,"FEMALE",29
2975,"FEMALE",32
33013,"MALE",69
33014,"FEMALE",79
5011,"MALE",99
33015,"MALE",35
7773,"MALE",58
33016,"MALE",28
33017,"MALE",109
33018,"MALE",119
33019,"MALE",98
33020,"MALE",108
15595,"MALE",119
33021,"FEMALE",80
13174,"FEMALE",119
33022,"MALE",58
33023,"FEMALE",30
33024,"MALE",121
9040,"MALE",34
6542,"MALE",120
33025,"FEMALE",119
7832,"MALE",119
33026,"MALE",111
33027,"MALE",119
46354,"MALE",68
9157,"MALE",68
33028,"FEMALE",88
4049,"FEMALE",32
33029,"MALE",38
33030,"MALE",119
8006,"MALE",78
1202,"MALE",118
1423,"FEMALE",100
3642,"MALE",97
33031,"FEMALE",28
44746,"MALE",119
12387,"MALE",118
33032,"MALE",32
33033,"FEMALE",58
44747,"MALE",61
