HCP_ID,RL,P2P,OLV,RR,DRT,DMS,OLA,DEM,Region,Value,Speciality_ID
25215,0.5,NA,NA,0.12269491,0.081632614,0.263736248,0.280873183,0.087625384,urban,H,155443
25216,0.875,0.137541533,0.051713884,NA,0,0.071428537,0.268076075,NA,urban,L,155443
25217,0.47222209,NA,NA,0.12269491,0,NA,0.16961423,0.09175102,urban,M,155443
25218,0.133333325,NA,0.017237961,NA,0.173913002,0,0.12178808,0.190173663,rural,M,155443
25219,NA,0.068770766,0.017237961,NA,NA,NA,0.089289039,0.104592047,rural,M,155443
25220,0.571428299,NA,0.051713884,0.027265534,0,0,0.247382343,0.007377277,urban,L,155443
25221,NA,0.275083065,0.017237961,0.21812427,NA,0.036363632,0.146465914,0,rural,M,155443
25222,NA,NA,0.034475923,0.040898293,0.30107522,0.04306218,0.34391598,0.083151769,urban,H,155443
25223,0.899999619,NA,NA,0.190858722,0,0.307692289,0.253451416,0.171750103,urban,H,155443
25224,0.375,0.343853951,NA,0.054531068,0,0.075949311,0.1661047,0.039932423,urban,L,155443
25225,0.69444418,NA,NA,0.477146864,0,0.152866125,NA,NA,urban,H,155443
25226,0.399999857,NA,NA,0.354451895,0,0,NA,0.00E+00,urban,M,155443
25227,0.428571224,NA,0.034475923,NA,0,0,0.211924585,0.00E+00,urban,M,155443
25228,0.363636255,NA,0.258569479,NA,0,0,0.089640583,0,urban,M,155443
25229,NA,0.068770766,0.224093556,0.736169338,0,0.007633586,0.259796869,NA,urban,H,155443
25230,0.5,0.137541533,0.068951845,NA,0,NA,NA,NA,urban,L,155443
25231,NA,NA,0.103427768,0.286288023,NA,0,0.387935925,0.051833461,urban,M,155443
25232,0.4375,NA,0.017237961,0.354451895,NA,0,0.189819299,0.128202881,urban,H,155443
25233,0.386363506,NA,0.017237961,0.095429361,0,0.399999857,0.008005508,NA,rural,M,155443
25234,0.43902421,NA,0.103427768,0.027265534,0,0,0.155203638,NA,urban,H,155443
25235,NA,NA,0.155141592,0.081796587,0.030303016,NA,0.077173206,0,urban,H,155443
25236,0.438596487,NA,0.172379613,0.490779638,0,0.420560598,0.136033474,0.071574403,urban,H,155443
25237,0.94444418,NA,NA,0.027265534,NA,0.097560942,NA,NA,urban,H,155443
25238,0.384615183,NA,NA,0.054531068,0,0.076923072,NA,0.126089496,urban,L,155443
25239,0.617021084,NA,NA,0.422615767,0.105263114,NA,0.536714198,0.044956201,urban,H,155443
25240,0.75,NA,0.482662916,NA,0,0.23880589,NA,0.045533264,urban,M,155443
25241,0.541666508,NA,NA,0.027265534,0,0.327272654,0.054750392,0.115095324,rural,H,155443
25242,0.833333015,NA,NA,0.013632767,0,0,NA,0.00E+00,urban,L,155443
25243,0.444444418,0.068770766,0.051713884,NA,0,0,0.194882659,0,urban,H,155443
25244,0.399999857,NA,NA,0.013632767,0,0,0.124709841,0.00E+00,urban,M,155443
25245,0.692307472,NA,0.051713884,NA,0,0,0.123164342,0,urban,M,155443
25246,0.608695507,NA,0.068951845,0.081796587,0,0.007246375,0.085639841,0.005776077,urban,M,155443
25247,0.666666508,NA,NA,0.040898293,NA,0,0.158976082,0,urban,H,155443
25248,0.166666627,NA,0.017237961,0.190858722,0,0,NA,0.00E+00,rural,M,155443
25249,0.538461208,NA,0.034475923,0.054531068,0,0,NA,NA,urban,H,155443
25250,0.666666508,NA,NA,0.027265534,0,0,0.117426415,8.05E-02,rural,M,155443
25251,0.363636255,NA,0.034475923,0.081796587,0,0.088888884,0.082907923,0,rural,M,155443
25252,0.697674274,NA,NA,0.12269491,0,0,NA,0.190259527,urban,H,155443
25253,0.199999929,NA,NA,0.013632767,0,0.036144555,NA,NA,urban,L,155443
25254,0.611110687,NA,0.034475923,NA,0,0,0.178511979,0.00E+00,urban,M,155443
25255,0.461538315,NA,NA,0.040898293,0,0.042553186,0.16035719,NA,urban,M,155443
25256,0.222222209,NA,NA,0.013632767,0,0.049382687,0.077450881,0.028536323,urban,M,155443
25257,0.486486435,NA,NA,0.354451895,0,0,0.179236648,0,urban,M,155443
25258,0.754716873,NA,0.517138958,0.149960399,0.024390236,NA,NA,NA,urban,H,155443
25259,0.5,NA,NA,0.408982992,0.145833254,0.473684073,0.188899568,0.237659877,rural,H,155443
25260,0.727272511,NA,0.051713884,NA,0,0.009999998,NA,NA,urban,M,155443
25261,NA,NA,0.034475923,0.109062135,0,0.139860034,NA,NA,urban,H,155443
25262,NA,NA,0.534376621,0.095429361,NA,0.005882353,0.181919633,NA,urban,H,155443
25263,0.835820675,NA,NA,0.640739918,0,0.032894731,0.21225283,NA,urban,H,155443
25264,0.5625,NA,NA,0.095429361,0,0,0.254904033,0,urban,M,155443
25265,NA,NA,0.068951845,0.408982992,0,0.391304255,0.011308813,0.093600945,rural,H,155443
25266,0.043478251,NA,0.017237961,NA,NA,0.125,NA,0,urban,M,155443
25267,NA,0.137541533,0.499900818,NA,NA,NA,0.187598354,NA,rural,H,155443
25268,0.830508232,NA,0.068951845,0.149960399,0,0.042622924,NA,0,urban,H,155443
25269,0.725806236,NA,NA,0.204491496,0,0.02926828,NA,0,urban,H,155443
25270,0.827586174,NA,0.034475923,0.068163812,0,0.323076725,0.671700473,NA,urban,H,155443
25271,NA,0.137541533,0.017237961,0.081796587,0,0.013636358,0.111290639,0.011437117,rural,M,155443
25272,0.240740657,NA,NA,0.12269491,0,0.005813953,0.122505344,0,urban,H,155443
25273,0.671875,NA,0.086189807,NA,0.10958904,NA,0.033103461,0.257004145,urban,H,155443
25274,0.266666651,NA,1,0.149960399,0,0.040322572,0.15588489,NA,urban,H,155443
25275,NA,NA,0.068951845,0.013632767,0,0.03125,0.200545955,0,urban,H,155443
25276,0.711863995,NA,0.051713884,0.259022474,0,0.28571415,0.237920617,0.143238506,urban,H,155443
25277,0.431818008,NA,NA,0.068163812,0,0,NA,0.011339487,urban,M,155443
25278,0.185185075,NA,0.017237961,0.21812427,0,0.220338941,0.137111125,0,urban,H,155443
25279,0.697368145,NA,0.275807381,0.681638241,0.078431368,NA,NA,0.214753,urban,H,155443
25280,0.899999619,NA,0.086189807,0.081796587,NA,0.102803707,0.341786162,NA,urban,H,155443
25281,0.561403275,0.343853951,NA,NA,0,0.438596487,0.365136094,NA,urban,H,155443
25282,0.808823109,NA,0.017237961,0.136327624,0,NA,NA,0.126784092,urban,H,155443
25283,NA,0.206312418,NA,0.368084669,0,0,NA,0.009312385,urban,H,155443
25284,0.333333254,NA,0.051713884,0.081796587,0,0.288888693,0.160407252,0.140484789,urban,L,155443
25285,0.519230366,NA,NA,0.068163812,0.268292666,0.086538434,0.142243586,0.16954929,urban,H,155443
25286,NA,NA,0.034475923,0.327186346,0.166666627,NA,NA,0.19908549,urban,H,155443
25287,NA,NA,0.034475923,0.149960399,0,0.574626446,0,0.37021373,rural,H,155443
25288,NA,0.068770766,NA,0.054531068,0,0.025423721,NA,NA,rural,M,155443
25289,0.746666431,NA,0.310283184,NA,NA,0.038461536,0.137295141,0.004699429,urban,H,155443
25290,0.733333111,0.412624836,NA,0.558943272,NA,0.116279066,0.246222971,0.026634655,urban,H,155443
25291,0.620689392,NA,0.344759226,NA,0,0.105263114,0.116728836,0.093499676,urban,H,155443
25292,0.799999714,NA,0.224093556,0.46351409,0,NA,0.315601882,0.021401477,urban,M,155443
25293,NA,NA,0.086189807,0.177225947,0,0.009523809,NA,0,urban,H,155443
25294,0.299999952,NA,NA,0.054531068,0,0,0.072401895,NA,urban,L,155443
25295,NA,0.412624836,NA,0.21812427,0.054054052,0.186274409,0.2667642,NA,urban,H,155443
25296,0.217391253,NA,NA,0.109062135,0.076923072,0.026785702,NA,0.025405574,urban,M,155443
25297,0.887499809,NA,NA,0.477146864,0,0.336633444,NA,0.11955975,urban,H,155443
25298,0.810810566,0.275083065,NA,0.177225947,0.125,1,0.21009295,0.556628704,urban,H,155443
25299,0.681818008,NA,NA,0.095429361,0,0.036437243,0.344588474,0.04193482,rural,H,155443
25300,NA,0.137541533,0.051713884,NA,NA,0.032786876,0.048646174,NA,urban,H,155443
25301,0.655172348,NA,NA,0.46351409,0.019607842,0.364485979,NA,NA,urban,H,155443
25302,0.809523583,NA,NA,0.763434887,0,0.003891049,0.479724029,NA,urban,M,155443
25303,0.574999809,NA,0.103427768,0.21812427,0,0.147368312,0.05904416,NA,rural,H,155443
25304,0.862068653,NA,0.103427768,0.558943272,0,0.034090906,0.664872462,0.045644144,urban,M,155443
25305,0.835616112,NA,NA,0.259022474,0,0.521326542,0.12839024,0.212764043,rural,H,155443
25306,0.5,NA,NA,0.081796587,0.071428537,0.030769229,NA,NA,urban,M,155443
25307,NA,0.137541533,0.051713884,0.040898293,0.142857075,0.035087705,0.317442419,NA,urban,M,155443
25308,0.857142448,0.275083065,0.551614761,NA,0,0.067415714,0.410296619,0.059031168,rural,H,155443
25309,0.279999971,NA,0.120665729,NA,0,0,0.220417472,0.070484769,urban,M,155443
25310,0.741935253,NA,NA,0.136327624,0,0.07407403,NA,NA,urban,H,155443
25311,NA,0.068770766,NA,0.054531068,0,0.078947365,0.185999072,NA,urban,H,155443
25312,NA,NA,0.034475923,0.368084669,0.064516127,0.004385963,0.145149148,NA,urban,H,155443
25313,0.677419186,NA,0.034475923,0.531677723,0,0,0.169585867,0.00E+00,rural,M,155443
25314,0.557376862,NA,0.086189807,NA,0,0.088235259,0.113519201,0.068580532,urban,H,155443
25315,0.396825314,0.068770766,0.086189807,NA,0,0,0.197327023,0.056783602,urban,H,155443
25316,0.411764622,0.206312418,NA,NA,0.049999982,0.02325581,0.299034104,NA,urban,M,155443
25317,0.577777386,NA,NA,0.313553572,0,0.008298755,0.171406826,NA,urban,H,155443
25318,0.833333015,NA,NA,0.027265534,0.099999964,0.142857075,0.353084683,0.003976649,urban,M,155443
25319,0.5,NA,NA,0.313553572,NA,0.058139533,0.173886984,0.0379794,rural,H,155443
25320,0.682539463,NA,0.155141592,NA,0.298507452,0,NA,NA,urban,H,155443
25321,0.789473534,NA,NA,0.299920797,0.206349134,0.092526674,NA,0.109620791,urban,H,155443
25322,0.78461504,NA,0.017237961,0.149960399,0.099999964,0.053097338,0.019246775,0.014329393,rural,H,155443
25323,NA,0.343853951,0.051713884,0.286288023,0,0.085365832,NA,NA,urban,H,155443
25324,0.789473534,NA,0.034475923,0.136327624,0,0,NA,0.010961839,rural,H,155443
25325,NA,NA,0.017237961,0.177225947,0,0,0.065325583,0.00E+00,urban,M,155443
25326,0.661016941,NA,0.017237961,0.190858722,0,0.115384579,0.187642611,0.050143155,rural,H,155443
25327,0.599999905,NA,NA,0.040898293,0,0,0.146993409,0,urban,M,155443
25328,0.75,0.206312418,NA,0.12269491,0.150943279,0.037267059,0.244555085,0.125339315,urban,H,155443
25329,0.78571415,NA,NA,0.354451895,0.047619045,0.387754917,NA,NA,urban,H,155443
25330,0.729411602,NA,NA,0.558943272,0,NA,NA,0.078448698,urban,H,155443
25331,0.6842103,NA,NA,0.054531068,0,0.041666657,0.158956135,NA,urban,M,155443
25332,0.589040756,NA,1,0.204491496,0.145833254,0.053380758,0.285439224,0.350997734,urban,H,155443
25333,0.704917908,0.068770766,NA,0.136327624,0.020833328,0.193548322,0.164166549,0.025311654,urban,H,155443
25334,0.865168095,NA,0.155141592,NA,0,0.12994349,0.353193989,0.110130611,urban,H,155443
25335,0.805555344,NA,0.258569479,0.627107143,NA,0.241227984,0.335166821,NA,urban,H,155443
25336,0.451612711,NA,NA,0.054531068,0,NA,NA,0,urban,H,155443
25337,NA,NA,0.172379613,0.163593173,0.032258064,0.026315779,0.112401672,0.003518418,urban,H,155443
25338,0.5,NA,NA,0.21812427,0,0.115577877,NA,0.027020533,urban,M,155443
25339,0.71999979,NA,0.034475923,NA,0.130434752,0.021739125,0.327034059,0.007660077,urban,M,155443
25340,0.553191185,NA,0.017237961,0.013632767,0,NA,0.084928813,0.072823117,urban,H,155443
25341,0.428571224,NA,0.206855536,NA,NA,0,0.162345969,0,rural,M,155443
25342,NA,0.687707901,0.361997128,0.136327624,0,0.537688255,0.283626664,NA,urban,H,155443
25343,0.619047165,0.068770766,NA,0.054531068,0,0.016853929,NA,0.044303088,urban,H,155443
25344,0.784090519,NA,NA,0.21812427,0,NA,0.280890566,0,urban,H,155443
25345,0.529411316,NA,NA,0.040898293,0,0.005128205,0.123902205,NA,urban,M,155443
25346,0.777777672,NA,NA,0.109062135,0,0.005434781,0.151883827,0,urban,H,155443
25347,0.723683834,NA,0.051713884,NA,0.105263114,0.020547941,NA,NA,urban,H,155443
25348,0.649122715,NA,0.017237961,NA,0,0.480916023,0.271397407,NA,urban,H,155443
25349,0.817072868,NA,NA,0.490779638,NA,1,0.270238006,0.394935059,urban,H,155443
25350,0.6875,NA,0.034475923,NA,NA,0.082474172,NA,NA,rural,H,155443
25351,NA,0.068770766,NA,0.190858722,0,0.326666594,0.118494446,NA,urban,H,155443
25352,NA,0.275083065,0.13790369,0.12269491,0.039215684,0.040133774,NA,NA,urban,H,155443
25353,0.549999714,NA,NA,0.627107143,0.529411316,NA,0.335566692,0.332462131,rural,M,155443
25354,0.555555344,NA,0.086189807,0.054531068,0,0,NA,0,urban,M,155443
25355,0.607142448,NA,0.034475923,NA,0,0.071428537,0.268248566,0.006972867,urban,M,155443
25356,0.608695507,NA,0.637804508,NA,0.040816307,0.12422359,0.283095229,0.165365212,urban,M,155443
25357,0.641790867,0.068770766,0.120665729,NA,0,0.040816307,0.167021726,0.123346248,urban,H,155443
25358,0.838234901,NA,NA,0.531677723,0,0.068062782,0.210916697,NA,urban,H,155443
25359,0.111111105,0.068770766,NA,NA,NA,0.875,0.088198771,NA,urban,M,155443
25360,0.791044712,NA,NA,0.054531068,0.131147504,0.224719048,0.260965476,NA,urban,H,155443
25361,0.799999714,NA,NA,0.531677723,0.106382966,1,0.419036127,0.501029843,rural,H,155443
25362,0.639344215,NA,NA,0.163593173,0,0.040816307,0.196826988,0,urban,H,155443
25363,0.770114899,NA,NA,0.70890379,0.019607842,0.037914664,0.432716833,0.058748213,urban,H,155443
25364,0.710843086,NA,0.275807381,NA,0.009708732,NA,0.292325032,NA,rural,H,155443
25365,NA,NA,0.017237961,0.040898293,NA,NA,0.041144726,0.379156574,urban,H,155443
25366,0.691176415,NA,NA,0.313553572,NA,0.114832521,NA,NA,rural,H,155443
25367,0.303030253,NA,NA,0.013632767,0,0.145630956,NA,0.107400235,urban,M,155443
25368,0.818181515,NA,NA,0.136327624,0,0,0.257397858,5.12E-02,urban,H,155443
25369,0.661016941,NA,0.103427768,0.109062135,0,0.086642563,NA,NA,urban,H,155443
25370,0.534883499,NA,NA,0.095429361,0.199999929,0,NA,0,urban,M,155443
25371,0.726027012,0.55016613,0.068951845,NA,0,NA,0.347325753,NA,urban,H,155443
25372,0.28571415,0.068770766,0.034475923,NA,0,0.230769157,0.142395404,0.107657076,rural,M,155443
25373,0.714285374,NA,0.706756592,0.040898293,0,0.095959544,0.432847258,0.194437092,urban,M,155443
25374,0.69444418,NA,NA,0.245389819,NA,NA,0.174246804,0.040457952,urban,H,155443
25375,0.565217018,NA,0.017237961,NA,0,0.03937006,0.205342752,0.009221183,urban,H,155443
25376,0.823529244,NA,NA,0.381717444,0,0,0.251799661,0.031953568,urban,H,155443
25377,0.653060913,0.137541533,NA,NA,0.174999952,0.053333312,NA,0.058565898,urban,H,155443
25378,0.619047165,NA,NA,0.136327624,0.019999996,0.008695647,0.150494144,0.05772562,urban,H,155443
25379,0.628571034,0.137541533,0.465425015,NA,0.079999983,0.071895421,0.101720151,0.131251783,urban,H,155443
25380,0.384615183,NA,NA,0.081796587,0.439999819,0.026785702,NA,0.271028988,urban,M,155443
25381,0.703703404,NA,0.068951845,0.299920797,NA,0.5625,0.244082638,0.042790393,urban,H,155443
25382,NA,0.55016613,0.034475923,0.245389819,0,0.007633586,0.389612309,0.088767803,urban,H,155443
25383,0.270270109,NA,0.017237961,0.422615767,0,0,0.182300669,0.00E+00,urban,M,155443
25384,0.852941036,NA,NA,0.286288023,0.326530457,0.153508663,0.395393932,NA,urban,H,155443
25385,NA,0.481395483,0.086189807,NA,0.055555552,0.09375,NA,0.112336514,urban,M,155443
25386,0.627906799,NA,0.034475923,0.259022474,NA,0.035211265,0.23352224,0.10058455,urban,M,155443
25387,NA,0.068770766,NA,0.054531068,0,0.012345672,0.154532096,NA,urban,M,155443
25388,NA,NA,0.017237961,0.204491496,0,NA,NA,NA,urban,M,155443
25389,0.643835545,NA,NA,0.149960399,0.333333254,NA,0.232106485,0.198314755,urban,H,155443
25390,NA,NA,0.068951845,0.068163812,0,0.005681817,0.001334785,NA,urban,M,155443
25391,0.73913002,NA,NA,0.286288023,0,0,0.288078671,NA,urban,M,155443
25392,NA,0.137541533,0.551614761,0.095429361,0,0.188679218,0.272578513,0.001382907,urban,H,155443
25393,0.571428299,NA,0.103427768,NA,0,0,0.368114627,0.053566278,urban,H,155443
25394,0.793103218,0.068770766,NA,NA,NA,0.228260756,NA,0.166084175,urban,H,155443
25395,NA,0.275083065,NA,0.286288023,0.135593176,0.051779926,0.179954713,0.028138017,urban,H,155443
25396,0.444444418,NA,NA,0.231757045,0,0.194444418,0.174165711,0.047030027,urban,M,155443
25397,0.566666603,NA,NA,0.449881315,0.235294104,0.290322542,0.203573938,NA,rural,H,155443
25398,NA,0.343853951,NA,0.040898293,NA,0.116128981,0.286272091,0.196633759,rural,H,155443
25399,0.689654827,NA,NA,0.095429361,0.625,0.097345114,0.217356467,0.277547043,urban,H,155443
25400,0.627906799,NA,0.034475923,0.21812427,0,0,NA,0.00E+00,rural,H,155443
25401,0.753845692,NA,0.051713884,NA,0,0,NA,0.051887831,urban,H,155443
25402,0.875,0.481395483,0.103427768,NA,0,0,0.332870678,0.007686629,urban,H,155443
25403,0.6875,NA,0.637804508,NA,0.191489339,0.783783436,0.352687973,0.452032098,rural,H,155443
25404,0.28571415,NA,0.017237961,0.422615767,0,0.028169006,NA,0.004306989,urban,U,155443
25405,0.652777672,NA,NA,0.34081912,0,0.104651153,0.237528571,0.057860099,rural,H,155443
25406,0.703125,0.481395483,NA,0.12269491,0.060606033,0.039999992,0.205420631,0.104061019,urban,H,155443
25407,0.530303001,NA,NA,0.190858722,0,0.340909004,0.093974554,NA,urban,H,155443
25408,0.5,0.068770766,0.034475923,NA,0,0.046391726,0.25415246,0.002361526,rural,H,155443
25409,0.660377026,NA,0.396473169,NA,0.324324131,NA,0.135561766,NA,urban,H,155443
25410,0.424242258,NA,NA,0.095429361,0,0,0.048571555,NA,urban,M,155443
25411,NA,NA,0.051713884,0.149960399,0.090909064,0,0.116900766,0.037457447,urban,M,155443
25412,0.490566015,NA,NA,0.027265534,0.049999982,0.043478251,0.271560093,0.053382486,urban,M,155443
25413,0.538461208,NA,NA,0.095429361,0,0.217391253,0.194556991,0.12473464,rural,M,155443
25414,0.846153736,NA,0.017237961,0.054531068,0,0.857142448,0.093529141,0.33242218,urban,M,155443
25415,0.5090909,NA,NA,0.081796587,0.018518508,0.006451611,0.158489031,0.11051329,urban,H,155443
25416,0.50666666,NA,NA,0.054531068,NA,0.029999986,0.132197527,0.112573815,urban,H,155443
25417,0.730769157,NA,0.034475923,0.204491496,0,NA,NA,NA,urban,H,155443
25418,0.754385948,NA,0.723994255,NA,0.039999992,0.071428537,0.293293398,0.069628191,urban,H,155443
25419,0.71641779,NA,NA,0.722536564,0,0.666666508,NA,NA,urban,H,155443
25420,0.587301254,NA,NA,0.327186346,0,0.099999964,0.200559138,NA,urban,H,155443
25421,0.813333035,NA,NA,0.408982992,0,0.065281868,NA,NA,urban,H,155443
25422,0.741935253,NA,NA,0.613474369,0,0.179856062,0.226893789,0.119564254,urban,H,155443
25423,0.753845692,NA,NA,0.081796587,0,0,0.203536495,NA,urban,H,155443
25424,0.754097939,NA,NA,0.299920797,0,0.102739692,0.134500024,0.138977191,urban,H,155443
25425,NA,0.137541533,0.13790369,0.654372692,0,0.191489339,0.291593499,0,urban,H,155443
25426,0.419354677,NA,NA,0.027265534,0.081632614,NA,NA,0.038576147,urban,M,155443
25427,0.555555344,NA,0.189617634,0.354451895,0,0.117370844,0.262994187,0.068678973,urban,H,155443
25428,0.491227865,NA,0.068951845,0.259022474,0,NA,0.211336854,0.001049277,urban,H,155443
25429,0.099999964,NA,NA,0.040898293,0.266666651,0,NA,0.143610073,rural,M,155443
25430,0.675675392,NA,NA,0.013632767,NA,0.044444442,0.065369361,0,urban,M,155443
25431,0.594594479,NA,0.172379613,NA,0,0.012499996,NA,0.094853086,urban,M,155443
25432,0.711863995,0.137541533,NA,0.695271015,0,0.276315689,0.169565023,0.214411071,urban,H,155443
25433,NA,0.137541533,0.034475923,0.599841595,0,0,0.45334925,0,urban,M,155443
25434,0.375,NA,NA,0.272655249,0,0.077294648,0.139090545,0.043203587,urban,M,155443
25435,0.804347515,NA,0.051713884,NA,0,NA,NA,0,urban,H,155443
25436,0.711863995,NA,NA,0.231757045,0,0.106666625,0.108438113,NA,urban,H,155443
25437,NA,NA,0.068951845,0.149960399,0.05660376,0.553397656,0.264037933,NA,urban,H,155443
25438,0.60317421,NA,NA,0.327186346,0,0.207792163,NA,0.018918767,urban,H,155443
25439,0.793650627,NA,NA,0.313553572,0,0.070063651,0.334816215,0,rural,H,155443
25440,0.671052456,NA,0.13790369,0.136327624,0,0.058479518,NA,0,urban,H,155443
25441,0.711111069,NA,NA,0.068163812,0,0.099999964,NA,0.084316174,urban,H,155443
25442,0.662337303,NA,0.120665729,NA,0,0.199999929,0.335502725,NA,urban,H,155443
25443,0.290322542,NA,NA,0.136327624,0,0.045454532,0.161231838,0.043444576,rural,M,155443
25444,0.432432413,NA,0.155141592,0.054531068,0,0,NA,NA,urban,M,155443
25445,0.727272511,NA,0.086189807,NA,0,NA,NA,0.084582831,urban,M,155443
25446,0.827160358,NA,NA,0.518044949,0.016666666,0.058823526,0.164120742,0.102016582,urban,H,155443
25447,0.610389233,NA,0.034475923,0.313553572,0,0.035714269,0.111108351,NA,urban,H,155443
25448,0.357142687,NA,0.034475923,NA,0.266666651,0,0.254335887,0.190030289,urban,H,155443
25449,0.6875,NA,0.017237961,0.531677723,0.028571427,0.023668632,0.413125203,0.011179452,urban,H,155443
25450,NA,0.206312418,0.189617634,NA,0,0.03367874,NA,0.025726066,urban,H,155443
25451,0.590163708,NA,0.120665729,NA,0,0.047619045,0,0,urban,H,155443
25452,NA,0.343853951,NA,0.518044949,0,0.10495621,NA,NA,urban,H,155443
25453,0.793103218,NA,NA,0.327186346,NA,0.377162457,0.173848665,0.190699816,urban,H,155443
25454,0.699999809,NA,NA,0.422615767,0,0,0.192374616,0,urban,H,155443
25455,0.805194378,NA,0.241331458,0.477146864,0.217391253,0.209459424,NA,0.107254991,urban,H,155443
25456,0.853210926,NA,0.034475923,0.354451895,0.09523809,0.078947365,0.24688685,0.016293012,urban,H,155443
25457,0.75,0.137541533,NA,0.109062135,0,0.175226569,0.184066924,NA,urban,H,155443
25458,0.737499714,NA,NA,0.34081912,0,0.085790873,0.198339698,NA,urban,H,155443
25459,NA,0.343853951,0.051713884,0.054531068,0,0.059090883,0.194012074,0,urban,H,155443
25460,0.488372088,NA,0.017237961,0.177225947,NA,NA,NA,NA,rural,M,155443
25461,0.428571224,0.206312418,NA,NA,NA,NA,NA,0.136569985,urban,M,155443
25462,0.789473534,NA,0.068951845,NA,0,0,NA,NA,rural,H,155443
25463,0.695652008,NA,0.206855536,NA,0.044444442,0.022099435,NA,0.069737938,urban,H,155443
25464,0.468085051,NA,0.017237961,NA,0,1,0.207566607,0.459756985,rural,H,155443
25465,0.571428299,NA,NA,0.081796587,0,0.076923072,NA,0.025420647,urban,M,155443
25466,NA,0.206312418,NA,0.259022474,0,0.06382978,0.300019561,0,urban,H,155443
25467,0.166666627,0.137541533,0.241331458,NA,NA,0.006849315,NA,NA,urban,L,155443
25468,0.619999886,NA,NA,0.299920797,0,0,0.277495726,0,rural,H,155443
25469,0.490908861,0.343853951,NA,0.177225947,0,0.071428537,0.201723979,0.00133549,urban,H,155443
25470,0.545454502,NA,NA,0.054531068,0,NA,0.08584567,NA,urban,H,155443
25471,0.829267979,NA,NA,0.477146864,0.01369863,0.065573752,0.285522396,0.026476007,urban,H,155443
25472,0.807692051,NA,0.017237961,NA,0,0.319148779,0.292900961,0.045037345,urban,M,155443
25473,0.581080914,NA,NA,0.34081912,0,0.054054052,0.464076658,0.24594445,urban,H,155443
25474,0.527777672,NA,0.017237961,NA,NA,0.056818157,0.336971147,0.00328094,urban,M,155443
25475,0.599999905,NA,0.034475923,0.163593173,0,0,NA,0.046430861,urban,M,155443
25476,0.210526228,NA,NA,0.136327624,0,0.112903178,0.102010683,0.130795088,urban,M,155443
25477,0.803278446,0.275083065,NA,1,0,NA,0.466998993,0.047849026,urban,H,155443
25478,0.7704916,NA,NA,0.12269491,0,NA,0.096164484,NA,urban,H,155443
25479,NA,0.206312418,0.103427768,0.040898293,0,0,NA,NA,urban,M,155443
25480,0.765957356,NA,NA,0.12269491,0.212121129,0.127659559,0.247917664,NA,urban,M,155443
25481,NA,NA,0.120665729,0.46351409,0,NA,0.417072118,NA,urban,H,155443
25482,0.459459305,0.068770766,NA,0.013632767,0,0.049999982,0.110364619,NA,urban,M,155443
25483,0.476190329,NA,0.068951845,NA,0,0.005813953,NA,0.031503995,urban,H,155443
25484,NA,0.481395483,0.310283184,0.245389819,NA,NA,NA,0.030075688,urban,H,155443
25485,0.416666508,0.068770766,0.017237961,NA,0,0,0.153312757,7.08E-04,urban,M,155443
25486,0.734693527,0.137541533,0.017237961,NA,0.125,0.05660376,0.293638912,0.04362141,urban,H,155443
25487,0.92307663,NA,NA,0.177225947,0,0,0.440797482,0.030941858,urban,M,155443
25488,0.479166508,0.068770766,NA,NA,0.049999982,0.119496822,0.213711871,0,urban,H,155443
25489,0.46969676,NA,NA,0.177225947,0,0.036764681,NA,0,rural,H,155443
25490,0.68333292,NA,NA,0.190858722,0,0.6842103,0.337470015,0.098559534,urban,H,155443
25491,0.599999905,NA,0.120665729,0.149960399,0,0.027027026,0.200661454,0.041569936,urban,H,155443
25492,0.87804842,0.068770766,NA,0.245389819,0.134615302,0.022988498,0.303515351,NA,urban,H,155443
25493,0.740259647,NA,0.068951845,NA,NA,0.189743519,0.120266034,0.043947294,urban,H,155443
25494,0.727272511,NA,NA,0.381717444,0.09523809,0.040935665,0.08891711,0.044833236,urban,H,155443
25495,0.590163708,NA,0.068951845,0.681638241,0,0.024793387,0.426453145,0.144168739,urban,H,155443
25496,0.491803169,NA,NA,0.245389819,0.347826004,0.121621609,0.117789185,NA,rural,H,155443
25497,0.64615345,NA,NA,0.054531068,0,0.040540516,0.320833995,0,urban,H,155443
25498,0.799999714,0.275083065,0.086189807,NA,0,0.088784993,0.089626223,0.042007659,urban,H,155443
25499,0.677965641,NA,NA,0.327186346,0.032258064,0.026785702,0.25465501,NA,rural,H,155443
25500,0.590909004,NA,NA,0.354451895,0.074999988,0.196969628,0.238694252,0,urban,M,155443
25501,0.388888836,NA,0.13790369,0.027265534,0,0.037383169,0.152671254,0.027106805,urban,H,155443
25502,0.399999857,0.068770766,NA,0.204491496,0.195652127,0,NA,0.010336686,rural,M,155443
25503,0.627118588,NA,0.189617634,0.259022474,0.14814806,0.049242407,0.198961219,0,urban,H,155443
25504,0.599999905,NA,NA,0.381717444,0.295454502,0.017182127,0.379990636,NA,urban,H,155443
25505,NA,0.137541533,0.017237961,0.408982992,0,0.375,NA,0.133045852,urban,H,155443
25506,0.470588207,NA,NA,0.054531068,0,0,NA,0,rural,H,155443
25507,0.721311092,NA,0.051713884,NA,0,0.120218575,0.101595938,NA,rural,H,155443
25508,0.575342178,NA,NA,0.068163812,0,0.164383531,0.239332624,NA,urban,H,155443
